"year";"timescale";"x";"y";"NFad";"se_NFad";"Log_over_Fad";"NLog";"se_NLog";"NFob";"se_NFob"
2020;1;71;9;46,93;3,65862652276764;NA;NA;NA;NA;NA
2020;1;71;11;77,61;5,12207713187469;NA;NA;NA;NA;NA
2020;1;71;13;22,45;1,13084819794636;NA;NA;NA;NA;NA
2020;1;71;15;4,87;0,59868434008925;NA;NA;NA;NA;NA
2020;1;71;17;6,55;0,665204822321388;NA;NA;NA;NA;NA
2020;1;71;19;0,19;0;NA;NA;NA;NA;NA
2020;1;73;-21;1,39;0,266081928928555;NA;NA;NA;NA;NA
2020;1;73;-19;1,94;0,532163857857111;NA;NA;NA;NA;NA
2020;1;73;-17;5,84;0,665204822321388;NA;NA;NA;NA;NA
2020;1;73;-15;12,68;1,13084819794636;NA;NA;NA;NA;NA
2020;1;73;-13;12,62;0,864766269017805;NA;NA;NA;NA;NA
2020;1;73;-11;0,94;0,266081928928555;NA;NA;NA;NA;NA
2020;1;73;-5;1,1;0;NA;NA;NA;NA;NA
2020;1;73;-3;2,68;0,399122893392833;NA;NA;NA;NA;NA
2020;1;73;-1;24,05;3,05994218267839;NA;NA;NA;NA;NA
2020;1;73;1;7,27;1,79605302026775;NA;NA;NA;NA;NA
2020;1;73;3;1,44;0,266081928928555;NA;NA;NA;NA;NA
2020;1;73;5;1,35;0,133040964464278;NA;NA;NA;NA;NA
2020;1;73;7;6,35;0,931286751249944;NA;NA;NA;NA;NA
2020;1;73;9;4,97;1,13084819794636;NA;NA;NA;NA;NA
2020;1;73;11;23,36;3,39254459383908;NA;NA;NA;NA;NA
2020;1;73;13;9,93;0,931286751249944;NA;NA;NA;NA;NA
2020;1;73;15;2,52;0,332602411160694;NA;NA;NA;NA;NA
2020;1;73;17;0,42;0,133040964464278;NA;NA;NA;NA;NA
2020;1;75;-21;0,29;0;NA;NA;NA;NA;NA
2020;1;75;-19;0,73;0,133040964464278;NA;NA;NA;NA;NA
2020;1;75;-17;2,52;0,199561446696417;NA;NA;NA;NA;NA
2020;1;75;-15;10,87;0,798245786785666;NA;NA;NA;NA;NA
2020;1;75;-13;6,83;1,13084819794636;NA;NA;NA;NA;NA
2020;1;75;-5;3,2;0,399122893392833;NA;NA;NA;NA;NA
2020;1;75;-3;2,46;0,332602411160694;NA;NA;NA;NA;NA
2020;1;75;-1;10,54;1,13084819794636;NA;NA;NA;NA;NA
2020;1;75;1;1,73;0,399122893392833;NA;NA;NA;NA;NA
2020;1;75;3;0,09;0;NA;NA;NA;NA;NA
2020;1;75;5;0,16;0;NA;NA;NA;NA;NA
2020;1;75;7;1,91;0,399122893392833;NA;NA;NA;NA;NA
2020;1;75;9;4,71;0,532163857857111;NA;NA;NA;NA;NA
2020;1;75;11;5,4;0,665204822321388;NA;NA;NA;NA;NA
2020;1;75;13;0,91;0,266081928928555;NA;NA;NA;NA;NA
2020;1;77;-23;0,26;0;NA;NA;NA;NA;NA
2020;1;77;-21;0,23;0;NA;NA;NA;NA;NA
2020;1;77;-19;0,83;0,133040964464278;NA;NA;NA;NA;NA
2020;1;77;-17;1,75;0,332602411160694;NA;NA;NA;NA;NA
2020;1;77;-15;4,61;0,532163857857111;NA;NA;NA;NA;NA
2020;1;77;-13;0,51;0,133040964464278;NA;NA;NA;NA;NA
2020;1;77;-5;3,41;0,798245786785666;NA;NA;NA;NA;NA
2020;1;77;-3;6,35;0,931286751249944;NA;NA;NA;NA;NA
2020;1;77;-1;6,29;1,1973686801785;NA;NA;NA;NA;NA
2020;1;77;1;4,04;0,532163857857111;NA;NA;NA;NA;NA
2020;1;77;3;0,35;0;NA;NA;NA;NA;NA
2020;1;77;5;0,03;0;NA;NA;NA;NA;NA
2020;1;77;7;1,26;0,266081928928555;NA;NA;NA;NA;NA
2020;1;77;9;1,61;0,332602411160694;NA;NA;NA;NA;NA
2020;1;79;-23;0,23;0;NA;NA;NA;NA;NA
2020;1;79;-19;0,33;0;NA;NA;NA;NA;NA
2020;1;79;-17;1,34;0,399122893392833;NA;NA;NA;NA;NA
2020;1;79;-15;0,38;0;NA;NA;NA;NA;NA
2020;1;79;-11;0,03;0;NA;NA;NA;NA;NA
2020;1;79;-5;0,84;0,199561446696417;NA;NA;NA;NA;NA
2020;1;79;-3;9,29;1,26388916241064;NA;NA;NA;NA;NA
2020;1;79;-1;1,71;0,399122893392833;NA;NA;NA;NA;NA
2020;1;79;1;2,38;0,532163857857111;NA;NA;NA;NA;NA
2020;1;79;5;0,19;0;NA;NA;NA;NA;NA
2020;1;79;7;0,96;0,266081928928555;NA;NA;NA;NA;NA
2020;1;79;9;0,09;0;NA;NA;NA;NA;NA
2020;1;79;11;0,03;0;NA;NA;NA;NA;NA
2020;1;81;-19;0,35;0;NA;NA;NA;NA;NA
2020;1;81;-15;0,38;0;NA;NA;NA;NA;NA
2020;1;81;-11;0,29;0;NA;NA;NA;NA;NA
2020;1;81;-5;0,29;0;NA;NA;NA;NA;NA
2020;1;81;-3;6,28;0,997807233482083;NA;NA;NA;NA;NA
2020;1;81;-1;1,81;0,399122893392833;NA;NA;NA;NA;NA
2020;1;81;1;1,12;0,266081928928555;NA;NA;NA;NA;NA
2020;1;81;3;0,03;0;NA;NA;NA;NA;NA
2020;1;81;5;1,19;0,266081928928555;NA;NA;NA;NA;NA
2020;1;81;7;0,03;0;NA;NA;NA;NA;NA
2020;1;81;9;0,33;0;NA;NA;NA;NA;NA
2020;1;81;11;0,32;0;NA;NA;NA;NA;NA
2020;1;81;13;0,19;0;NA;NA;NA;NA;NA
2020;1;81;15;0,22;0;NA;NA;NA;NA;NA
2020;1;83;-21;0,16;0;NA;NA;NA;NA;NA
2020;1;83;-19;0,96;0;NA;NA;NA;NA;NA
2020;1;83;-11;0,26;0;NA;NA;NA;NA;NA
2020;1;83;-7;0,58;0,133040964464278;NA;NA;NA;NA;NA
2020;1;83;-5;3,39;0,465643375624972;NA;NA;NA;NA;NA
2020;1;83;-3;3,13;0,665204822321388;NA;NA;NA;NA;NA
2020;1;83;-1;0,91;0;NA;NA;NA;NA;NA
2020;1;83;1;0,7;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;83;3;0,06;0;NA;NA;NA;NA;NA
2020;1;83;5;0,09;0;NA;NA;NA;NA;NA
2020;1;83;7;0,03;0;NA;NA;NA;NA;NA
2020;1;83;9;0,32;0;NA;NA;NA;NA;NA
2020;1;83;11;0,23;0;NA;NA;NA;NA;NA
2020;1;83;13;0,49;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;83;15;0,36;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;83;17;0,23;0;NA;NA;NA;NA;NA
2020;1;85;-21;0,06;0;NA;NA;NA;NA;NA
2020;1;85;-19;0,26;0;NA;NA;NA;NA;NA
2020;1;85;-17;0,06;0;NA;NA;NA;NA;NA
2020;1;85;-11;0,16;0;NA;NA;NA;NA;NA
2020;1;85;-9;0,06;0;NA;NA;NA;NA;NA
2020;1;85;-7;0,71;0,266081928928555;NA;NA;NA;NA;NA
2020;1;85;-5;4,94;0,665204822321388;NA;NA;NA;NA;NA
2020;1;85;-3;1,88;0,266081928928555;NA;NA;NA;NA;NA
2020;1;85;-1;1,09;0,133040964464278;NA;NA;NA;NA;NA
2020;1;85;1;0,58;0;NA;NA;NA;NA;NA
2020;1;85;7;0,35;0;NA;NA;NA;NA;NA
2020;1;85;9;0,29;0;NA;NA;NA;NA;NA
2020;1;85;17;0,33;0;NA;NA;NA;NA;NA
2020;1;87;-19;0,26;0;NA;NA;NA;NA;NA
2020;1;87;-9;0,15;0;NA;NA;NA;NA;NA
2020;1;87;-7;0,84;0,266081928928555;NA;NA;NA;NA;NA
2020;1;87;-5;20,29;2,0621349491963;NA;NA;NA;NA;NA
2020;1;87;-3;1,8;0,332602411160694;NA;NA;NA;NA;NA
2020;1;87;-1;1,02;0,266081928928555;NA;NA;NA;NA;NA
2020;1;87;1;1,35;0,266081928928555;NA;NA;NA;NA;NA
2020;1;87;3;0,06;0;NA;NA;NA;NA;NA
2020;1;87;7;0,32;0;NA;NA;NA;NA;NA
2020;1;87;9;0,29;0;NA;NA;NA;NA;NA
2020;1;87;17;0,13;0;NA;NA;NA;NA;NA
2020;1;87;19;0,1;0;NA;NA;NA;NA;NA
2020;1;89;-19;0,54;0,133040964464278;NA;NA;NA;NA;NA
2020;1;89;-17;0,74;0;NA;NA;NA;NA;NA
2020;1;89;-9;0,03;0;NA;NA;NA;NA;NA
2020;1;89;-7;0,45;0,133040964464278;NA;NA;NA;NA;NA
2020;1;89;-5;6,52;0,931286751249944;NA;NA;NA;NA;NA
2020;1;89;-3;4,18;0,465643375624972;NA;NA;NA;NA;NA
2020;1;89;-1;1,35;0,266081928928555;NA;NA;NA;NA;NA
2020;1;89;1;0,1;0;NA;NA;NA;NA;NA
2020;1;89;5;0,13;0;NA;NA;NA;NA;NA
2020;1;89;7;0,16;0;NA;NA;NA;NA;NA
2020;1;91;-19;0,32;0;NA;NA;NA;NA;NA
2020;1;91;-7;0,54;0;NA;NA;NA;NA;NA
2020;1;91;-5;4,88;0,798245786785666;NA;NA;NA;NA;NA
2020;1;91;-3;4,83;0,59868434008925;NA;NA;NA;NA;NA
2020;1;91;-1;1,16;0,266081928928555;NA;NA;NA;NA;NA
2020;1;91;1;0,29;0;NA;NA;NA;NA;NA
2020;1;91;3;0,39;0;NA;NA;NA;NA;NA
2020;1;91;5;0,1;0;NA;NA;NA;NA;NA
2020;1;91;7;0,47;0,133040964464278;NA;NA;NA;NA;NA
2020;1;93;-17;0,13;0;NA;NA;NA;NA;NA
2020;1;93;-7;2,54;0,133040964464278;NA;NA;NA;NA;NA
2020;1;93;-5;6,7;0,798245786785666;NA;NA;NA;NA;NA
2020;1;93;-3;3,36;0,665204822321388;NA;NA;NA;NA;NA
2020;1;93;-1;0,71;0;NA;NA;NA;NA;NA
2020;1;93;1;0,06;0;NA;NA;NA;NA;NA
2020;1;95;-17;0,16;0;NA;NA;NA;NA;NA
2020;1;95;-15;0,71;0,133040964464278;NA;NA;NA;NA;NA
2020;1;95;-5;4,42;0,59868434008925;NA;NA;NA;NA;NA
2020;1;95;-3;1,86;0,266081928928555;NA;NA;NA;NA;NA
2020;1;95;-1;0,7;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;95;1;0,41;0;NA;NA;NA;NA;NA
2020;1;97;-7;0,45;0,133040964464278;NA;NA;NA;NA;NA
2020;1;97;-5;4,16;0,731725304553527;NA;NA;NA;NA;NA
2020;1;97;-3;0,48;0,133040964464278;NA;NA;NA;NA;NA
2020;1;97;1;0,45;0,133040964464278;NA;NA;NA;NA;NA
2020;1;99;-7;0,97;0,133040964464278;NA;NA;NA;NA;NA
2020;1;99;-5;2,33;0,399122893392833;NA;NA;NA;NA;NA
2020;1;99;-3;1,07;0,266081928928555;NA;NA;NA;NA;NA
2020;1;101;-7;1,48;0,399122893392833;NA;NA;NA;NA;NA
2020;1;101;-5;0,64;0,266081928928555;NA;NA;NA;NA;NA
2020;1;101;-3;0,26;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;103;-7;0,48;0,0665204822321389;NA;NA;NA;NA;NA
2020;1;103;-5;0,26;0;NA;NA;NA;NA;NA
2020;1;105;-7;0,06;0;NA;NA;NA;NA;NA
2020;2;25;-35;0,04;0;NA;NA;NA;NA;NA
2020;2;27;-35;0,04;0;NA;NA;NA;NA;NA
2020;2;29;-33;0,11;0;NA;NA;NA;NA;NA
2020;2;31;-35;0,4;0,137552102353372;NA;NA;NA;NA;NA
2020;2;31;-33;0,22;0;NA;NA;NA;NA;NA
2020;2;31;-31;1,11;0,275104204706744;NA;NA;NA;NA;NA
2020;2;31;-29;0,29;0;NA;NA;NA;NA;NA
2020;2;33;-35;0,18;0;NA;NA;NA;NA;NA
2020;2;33;-33;0,11;0;NA;NA;NA;NA;NA
2020;2;33;-31;1,75;0,412656307060115;NA;NA;NA;NA;NA
2020;2;33;-29;3,32;0,550208409413487;NA;NA;NA;NA;NA
2020;2;33;-27;4,18;0,550208409413487;NA;NA;NA;NA;NA
2020;2;33;-25;1,07;0,275104204706744;NA;NA;NA;NA;NA
2020;2;35;-33;0,14;0;NA;NA;NA;NA;NA
2020;2;35;-31;1,54;0,275104204706744;NA;NA;NA;NA;NA
2020;2;35;-29;1,93;0,412656307060115;NA;NA;NA;NA;NA
2020;2;35;-27;4,29;0,687760511766859;NA;NA;NA;NA;NA
2020;2;35;-25;4,11;0,687760511766859;NA;NA;NA;NA;NA
2020;2;35;-23;2,85;0,412656307060115;NA;NA;NA;NA;NA
2020;2;35;-21;3,61;0,412656307060115;NA;NA;NA;NA;NA
2020;2;35;-19;0,57;0,137552102353372;NA;NA;NA;NA;NA
2020;2;37;-31;0,76;0,137552102353372;NA;NA;NA;NA;NA
2020;2;37;-29;1,14;0,275104204706744;NA;NA;NA;NA;NA
2020;2;37;-27;3,15;0,687760511766859;NA;NA;NA;NA;NA
2020;2;37;-25;7,5;1,23796892118035;NA;NA;NA;NA;NA
2020;2;37;-23;8,36;0,962864716473602;NA;NA;NA;NA;NA
2020;2;37;-21;3,5;0,687760511766859;NA;NA;NA;NA;NA
2020;2;37;-19;8,71;0,962864716473602;NA;NA;NA;NA;NA
2020;2;37;-17;0,57;0,137552102353372;NA;NA;NA;NA;NA
2020;2;39;-31;0,11;0;NA;NA;NA;NA;NA
2020;2;39;-29;1,22;0,275104204706744;NA;NA;NA;NA;NA
2020;2;39;-27;7,42;1,23796892118035;NA;NA;NA;NA;NA
2020;2;39;-25;6,04;1,23796892118035;NA;NA;NA;NA;NA
2020;2;39;-23;6,29;0,687760511766859;NA;NA;NA;NA;NA
2020;2;39;-21;14,11;1,37552102353372;NA;NA;NA;NA;NA
2020;2;39;-19;16,78;1,37552102353372;NA;NA;NA;NA;NA
2020;2;39;-17;9,39;1,10041681882697;NA;NA;NA;NA;NA
2020;2;39;-9;5,72;0,687760511766859;NA;NA;NA;NA;NA
2020;2;39;-7;12,5;0,82531261412023;NA;NA;NA;NA;NA
2020;2;39;-5;12,17;1,78817733059383;NA;NA;NA;NA;NA
2020;2;39;-3;0,75;0,137552102353372;NA;NA;NA;NA;NA
2020;2;41;-29;0,11;0;NA;NA;NA;NA;NA
2020;2;41;-27;0,83;0,137552102353372;NA;NA;NA;NA;NA
2020;2;41;-25;2,72;0,412656307060115;NA;NA;NA;NA;NA
2020;2;41;-23;4,08;0,825312614120231;NA;NA;NA;NA;NA
2020;2;41;-21;18,75;1,65062522824046;NA;NA;NA;NA;NA
2020;2;41;-19;13,24;0,825312614120231;NA;NA;NA;NA;NA
2020;2;41;-17;22,89;2,20083363765395;NA;NA;NA;NA;NA
2020;2;41;-15;14,11;1,37552102353372;NA;NA;NA;NA;NA
2020;2;41;-13;19,22;1,9257294329472;NA;NA;NA;NA;NA
2020;2;41;-11;37,74;3,57635466118767;NA;NA;NA;NA;NA
2020;2;41;-9;129,21;4,67677148001464;NA;NA;NA;NA;NA
2020;2;41;-7;157,75;7,56536562943545;NA;NA;NA;NA;NA
2020;2;41;-5;82,32;15,4058354635776;NA;NA;NA;NA;NA
2020;2;41;-3;14,85;1,9257294329472;NA;NA;NA;NA;NA
2020;2;41;-1;3,39;0,275104204706744;NA;NA;NA;NA;NA
2020;2;43;-31;0,14;0;NA;NA;NA;NA;NA
2020;2;43;-29;0,57;0;NA;NA;NA;NA;NA
2020;2;43;-27;1;0,137552102353372;NA;NA;NA;NA;NA
2020;2;43;-25;2,25;0,550208409413487;NA;NA;NA;NA;NA
2020;2;43;-23;4,1;0,550208409413487;NA;NA;NA;NA;NA
2020;2;43;-21;9,54;0,825312614120231;NA;NA;NA;NA;NA
2020;2;43;-19;14,52;1,10041681882697;NA;NA;NA;NA;NA
2020;2;43;-17;22,89;1,9257294329472;NA;NA;NA;NA;NA
2020;2;43;-15;42,58;3,02614625177418;NA;NA;NA;NA;NA
2020;2;43;-13;28,71;4,53921937766127;NA;NA;NA;NA;NA
2020;2;43;-11;15,24;1,9257294329472;NA;NA;NA;NA;NA
2020;2;43;-9;89,96;7,70291773178882;NA;NA;NA;NA;NA
2020;2;43;-7;157,18;9,07843875532254;NA;NA;NA;NA;NA
2020;2;43;-5;66,57;5,50208409413487;NA;NA;NA;NA;NA
2020;2;43;-3;12,42;1,65062522824046;NA;NA;NA;NA;NA
2020;2;43;-1;18,18;1,51307312588709;NA;NA;NA;NA;NA
2020;2;43;1;7,14;0,962864716473602;NA;NA;NA;NA;NA
2020;2;43;11;0,18;0;NA;NA;NA;NA;NA
2020;2;43;13;0,5;0,137552102353372;NA;NA;NA;NA;NA
2020;2;45;-35;0,11;0;NA;NA;NA;NA;NA
2020;2;45;-33;0,22;0;NA;NA;NA;NA;NA
2020;2;45;-31;0,93;0,137552102353372;NA;NA;NA;NA;NA
2020;2;45;-29;0,49;0;NA;NA;NA;NA;NA
2020;2;45;-27;1;0,275104204706744;NA;NA;NA;NA;NA
2020;2;45;-25;0,64;0,137552102353372;NA;NA;NA;NA;NA
2020;2;45;-19;0,25;0;NA;NA;NA;NA;NA
2020;2;45;-17;0,86;0,137552102353372;NA;NA;NA;NA;NA
2020;2;45;-15;85;11,1417202906231;NA;NA;NA;NA;NA
2020;2;45;-13;31,72;5,91474040119499;NA;NA;NA;NA;NA
2020;2;45;-11;19,4;1,51307312588709;NA;NA;NA;NA;NA
2020;2;45;-9;41,11;3,30125045648092;NA;NA;NA;NA;NA
2020;2;45;-7;95,75;7,84046983414219;NA;NA;NA;NA;NA
2020;2;45;-5;158,08;7,84046983414219;NA;NA;NA;NA;NA
2020;2;45;-3;62,64;7,01515722002196;NA;NA;NA;NA;NA
2020;2;45;-1;23,94;2,20083363765395;NA;NA;NA;NA;NA
2020;2;45;1;24,85;2,20083363765395;NA;NA;NA;NA;NA
2020;2;45;3;8,14;0,962864716473602;NA;NA;NA;NA;NA
2020;2;45;11;1,68;0,275104204706744;NA;NA;NA;NA;NA
2020;2;45;13;2,04;0,137552102353372;NA;NA;NA;NA;NA
2020;2;47;-35;0,43;0,137552102353372;NA;NA;NA;NA;NA
2020;2;47;-33;0,46;0,137552102353372;NA;NA;NA;NA;NA
2020;2;47;-31;0,6;0,137552102353372;NA;NA;NA;NA;NA
2020;2;47;-29;1,36;0,275104204706744;NA;NA;NA;NA;NA
2020;2;47;-27;0,96;0;NA;NA;NA;NA;NA
2020;2;47;-25;0,61;0,137552102353372;NA;NA;NA;NA;NA
2020;2;47;-23;0,04;0;NA;NA;NA;NA;NA
2020;2;47;-15;18,93;1,78817733059383;NA;NA;NA;NA;NA
2020;2;47;-13;63,67;6,46494881060847;NA;NA;NA;NA;NA
2020;2;47;-11;21,18;2,06328153530058;NA;NA;NA;NA;NA
2020;2;47;-9;28,43;2,06328153530058;NA;NA;NA;NA;NA
2020;2;47;-7;93,58;6,3273967082551;NA;NA;NA;NA;NA
2020;2;47;-5;174,58;10,729063983563;NA;NA;NA;NA;NA
2020;2;47;-3;91,93;9,49109506238265;NA;NA;NA;NA;NA
2020;2;47;-1;28,36;3,57635466118767;NA;NA;NA;NA;NA
2020;2;47;1;27,28;2,88859414942081;NA;NA;NA;NA;NA
2020;2;47;3;73,21;4,95187568472138;NA;NA;NA;NA;NA
2020;2;47;5;3,61;0,550208409413487;NA;NA;NA;NA;NA
2020;2;47;11;1,5;0,275104204706744;NA;NA;NA;NA;NA
2020;2;47;13;5,54;0,82531261412023;NA;NA;NA;NA;NA
2020;2;49;-33;0,32;0,137552102353372;NA;NA;NA;NA;NA
2020;2;49;-31;0,36;0;NA;NA;NA;NA;NA
2020;2;49;-29;0,96;0,137552102353372;NA;NA;NA;NA;NA
2020;2;49;-27;0,89;0,137552102353372;NA;NA;NA;NA;NA
2020;2;49;-25;0,5;0;NA;NA;NA;NA;NA
2020;2;49;-23;0,97;0,275104204706744;NA;NA;NA;NA;NA
2020;2;49;-21;1,96;0,275104204706744;NA;NA;NA;NA;NA
2020;2;49;-19;0,14;0;NA;NA;NA;NA;NA
2020;2;49;-17;0,36;0;NA;NA;NA;NA;NA
2020;2;49;-13;6,15;0,412656307060115;NA;NA;NA;NA;NA
2020;2;49;-11;22,68;2,20083363765395;NA;NA;NA;NA;NA
2020;2;49;-9;34,08;2,06328153530058;NA;NA;NA;NA;NA
2020;2;49;-7;107,53;7,56536562943545;NA;NA;NA;NA;NA
2020;2;49;-5;171,9;10,1788555741495;NA;NA;NA;NA;NA
2020;2;49;-3;83,5;10,729063983563;NA;NA;NA;NA;NA
2020;2;49;-1;38,9;2,88859414942081;NA;NA;NA;NA;NA
2020;2;49;1;47,5;4,81432358236801;NA;NA;NA;NA;NA
2020;2;49;3;77,18;4,4016672753079;NA;NA;NA;NA;NA
2020;2;49;5;63,96;4,67677148001464;NA;NA;NA;NA;NA
2020;2;49;7;21,54;2,20083363765395;NA;NA;NA;NA;NA
2020;2;49;9;0,11;0;NA;NA;NA;NA;NA
2020;2;49;11;1,71;0,137552102353372;NA;NA;NA;NA;NA
2020;2;49;13;22,57;1,9257294329472;NA;NA;NA;NA;NA
2020;2;49;15;3,46;0,412656307060115;NA;NA;NA;NA;NA
2020;2;51;-33;0,75;0,275104204706744;NA;NA;NA;NA;NA
2020;2;51;-31;0,25;0;NA;NA;NA;NA;NA
2020;2;51;-29;0,71;0,137552102353372;NA;NA;NA;NA;NA
2020;2;51;-27;0,74;0,137552102353372;NA;NA;NA;NA;NA
2020;2;51;-25;1,47;0,412656307060115;NA;NA;NA;NA;NA
2020;2;51;-23;1,1;0,275104204706744;NA;NA;NA;NA;NA
2020;2;51;-21;1,29;0,137552102353372;NA;NA;NA;NA;NA
2020;2;51;-19;0,04;0;NA;NA;NA;NA;NA
2020;2;51;-17;2,47;0,412656307060115;NA;NA;NA;NA;NA
2020;2;51;-15;2,89;0,412656307060115;NA;NA;NA;NA;NA
2020;2;51;-13;6,39;0,687760511766859;NA;NA;NA;NA;NA
2020;2;51;-11;26,53;2,61348994471406;NA;NA;NA;NA;NA
2020;2;51;-9;35,47;3,57635466118767;NA;NA;NA;NA;NA
2020;2;51;-7;84,03;6,74005301531522;NA;NA;NA;NA;NA
2020;2;51;-5;177,89;4,81432358236801;NA;NA;NA;NA;NA
2020;2;51;-3;178,99;13,3425539282771;NA;NA;NA;NA;NA
2020;2;51;-1;79,19;6,74005301531522;NA;NA;NA;NA;NA
2020;2;51;1;76,82;5,3645319917815;NA;NA;NA;NA;NA
2020;2;51;3;128,36;10,0413034717961;NA;NA;NA;NA;NA
2020;2;51;5;72,86;4,67677148001464;NA;NA;NA;NA;NA
2020;2;51;7;71,61;6,74005301531522;NA;NA;NA;NA;NA
2020;2;51;9;40,46;2,06328153530058;NA;NA;NA;NA;NA
2020;2;51;11;20,14;1,65062522824046;NA;NA;NA;NA;NA
2020;2;51;13;25,1;1,51307312588709;NA;NA;NA;NA;NA
2020;2;51;15;7,83;0,550208409413487;NA;NA;NA;NA;NA
2020;2;53;-29;0,36;0;NA;NA;NA;NA;NA
2020;2;53;-27;0,18;0;NA;NA;NA;NA;NA
2020;2;53;-25;1,93;0,412656307060115;NA;NA;NA;NA;NA
2020;2;53;-23;0,65;0,137552102353372;NA;NA;NA;NA;NA
2020;2;53;-21;0,64;0,137552102353372;NA;NA;NA;NA;NA
2020;2;53;-19;2,36;0,687760511766859;NA;NA;NA;NA;NA
2020;2;53;-17;4,53;1,10041681882697;NA;NA;NA;NA;NA
2020;2;53;-15;7,42;0,687760511766859;NA;NA;NA;NA;NA
2020;2;53;-13;24,64;3,16369835412755;NA;NA;NA;NA;NA
2020;2;53;-11;47,21;6,3273967082551;NA;NA;NA;NA;NA
2020;2;53;-9;79,05;3,43880255883429;NA;NA;NA;NA;NA
2020;2;53;-7;84,6;4,95187568472138;NA;NA;NA;NA;NA
2020;2;53;-5;175,39;5,22697988942813;NA;NA;NA;NA;NA
2020;2;53;-3;186,58;9,49109506238265;NA;NA;NA;NA;NA
2020;2;53;-1;84,56;6,60250091296184;NA;NA;NA;NA;NA
2020;2;53;1;86,97;6,05229250354836;NA;NA;NA;NA;NA
2020;2;53;3;92,46;5,91474040119498;NA;NA;NA;NA;NA
2020;2;53;5;62,14;3,30125045648092;NA;NA;NA;NA;NA
2020;2;53;7;75,92;6,87760511766859;NA;NA;NA;NA;NA
2020;2;53;9;79,68;5,3645319917815;NA;NA;NA;NA;NA
2020;2;53;11;56,61;3,71390676354104;NA;NA;NA;NA;NA
2020;2;53;13;12,42;0,962864716473602;NA;NA;NA;NA;NA
2020;2;53;15;34,53;3,16369835412755;NA;NA;NA;NA;NA
2020;2;53;17;12,18;0,687760511766859;NA;NA;NA;NA;NA
2020;2;55;-29;0,11;0;NA;NA;NA;NA;NA
2020;2;55;-27;0,07;0;NA;NA;NA;NA;NA
2020;2;55;-25;0,18;0;NA;NA;NA;NA;NA
2020;2;55;-21;0,72;0,275104204706744;NA;NA;NA;NA;NA
2020;2;55;-19;3,82;0,825312614120231;NA;NA;NA;NA;NA
2020;2;55;-17;5,18;0,82531261412023;NA;NA;NA;NA;NA
2020;2;55;-15;11,93;1,78817733059383;NA;NA;NA;NA;NA
2020;2;55;-13;38,17;4,4016672753079;NA;NA;NA;NA;NA
2020;2;55;-11;64,82;4,4016672753079;NA;NA;NA;NA;NA
2020;2;55;-9;69,58;5,50208409413487;NA;NA;NA;NA;NA
2020;2;55;-7;88,6;6,3273967082551;NA;NA;NA;NA;NA
2020;2;55;-5;149,25;5,3645319917815;NA;NA;NA;NA;NA
2020;2;55;-3;201,21;7,84046983414219;NA;NA;NA;NA;NA
2020;2;55;-1;77,33;7,15270932237533;NA;NA;NA;NA;NA
2020;2;55;1;65,42;3,71390676354104;NA;NA;NA;NA;NA
2020;2;55;3;58,75;3,98901096824778;NA;NA;NA;NA;NA
2020;2;55;5;59,22;5,50208409413487;NA;NA;NA;NA;NA
2020;2;55;7;98,35;4,67677148001464;NA;NA;NA;NA;NA
2020;2;55;9;108,61;7,01515722002196;NA;NA;NA;NA;NA
2020;2;55;11;72,04;5,3645319917815;NA;NA;NA;NA;NA
2020;2;55;13;37,77;2,33838574000732;NA;NA;NA;NA;NA
2020;2;55;15;39,47;2,47593784236069;NA;NA;NA;NA;NA
2020;2;55;17;25,32;2,06328153530058;NA;NA;NA;NA;NA
2020;2;57;-27;0,29;0,137552102353372;NA;NA;NA;NA;NA
2020;2;57;-25;0,5;0;NA;NA;NA;NA;NA
2020;2;57;-23;0,46;0;NA;NA;NA;NA;NA
2020;2;57;-21;0,18;0;NA;NA;NA;NA;NA
2020;2;57;-19;5,25;0,687760511766859;NA;NA;NA;NA;NA
2020;2;57;-17;9,9;0,687760511766859;NA;NA;NA;NA;NA
2020;2;57;-15;12,75;1,51307312588709;NA;NA;NA;NA;NA
2020;2;57;-13;28,14;2,61348994471406;NA;NA;NA;NA;NA
2020;2;57;-11;44,24;2,47593784236069;NA;NA;NA;NA;NA
2020;2;57;-9;54,38;3,43880255883429;NA;NA;NA;NA;NA
2020;2;57;-7;71,11;3,85145886589441;NA;NA;NA;NA;NA
2020;2;57;-5;133,82;6,18984460590173;NA;NA;NA;NA;NA
2020;2;57;-3;171,18;12,2421371094501;NA;NA;NA;NA;NA
2020;2;57;-1;46,6;4,67677148001464;NA;NA;NA;NA;NA
2020;2;57;1;78,4;6,18984460590173;NA;NA;NA;NA;NA
2020;2;57;3;53,36;3,57635466118767;NA;NA;NA;NA;NA
2020;2;57;5;56,21;4,95187568472138;NA;NA;NA;NA;NA
2020;2;57;7;89,07;9,62864716473602;NA;NA;NA;NA;NA
2020;2;57;9;126,6;11,1417202906231;NA;NA;NA;NA;NA
2020;2;57;11;91,07;7,42781352708208;NA;NA;NA;NA;NA
